CGCG,"Carnival: Raheja Mall, Gurgaon",80,2018-10-29 19:15:00,PREMIUM,150.00,Filling Fast,10:30 PM,201810292230,night,2018-10-29 19:15:00,N
CGCG,"Carnival: Raheja Mall, Gurgaon",80,2018-10-29 19:15:00,CLASSIC,150.00,Available,10:30 PM,201810292230,night,2018-10-29 19:15:00,N
CGCG,"Carnival: Raheja Mall, Gurgaon",80,2018-10-29 19:15:00,STANDARD,150.00,Available,10:30 PM,201810292230,night,2018-10-29 19:15:00,N
CIGK,DT Cinemas: Savitri Complex GK2,78,2018-10-29 19:15:00,NORMAL,200.00,Available,11:35 PM,201810292335,night,2018-10-29 19:15:00,N
CIGK,DT Cinemas: Savitri Complex GK2,78,2018-10-29 19:15:00,EXECUTIVE,200.00,Available,11:35 PM,201810292335,night,2018-10-29 19:15:00,N
CIGK,DT Cinemas: Savitri Complex GK2,78,2018-10-29 19:15:00,PREMIUM,200.00,Filling Fast,11:35 PM,201810292335,night,2018-10-29 19:15:00,N
CIJA,"Cinepolis: Janak Cinema, New Delhi",34,2018-10-29 19:15:00,NORMAL,220.00,Available,08:20 PM,201810292020,night,2018-10-29 19:15:00,N
CIJA,"Cinepolis: Janak Cinema, New Delhi",34,2018-10-29 19:15:00,EXECUTIVE,240.00,Filling Fast,08:20 PM,201810292020,night,2018-10-29 19:15:00,N
CIJA,"Cinepolis: Janak Cinema, New Delhi",34,2018-10-29 19:15:00,PREMIUM,260.00,Almost Full,08:20 PM,201810292020,night,2018-10-29 19:15:00,N
CIJA,"Cinepolis: Janak Cinema, New Delhi",87,2018-10-29 19:15:00,NORMAL,220.00,Available,10:50 PM,201810292250,night,2018-10-29 19:15:00,N
CIJA,"Cinepolis: Janak Cinema, New Delhi",87,2018-10-29 19:15:00,EXECUTIVE,240.00,Available,10:50 PM,201810292250,night,2018-10-29 19:15:00,N
CIJA,"Cinepolis: Janak Cinema, New Delhi",87,2018-10-29 19:15:00,PREMIUM,260.00,Available,10:50 PM,201810292250,night,2018-10-29 19:15:00,N
CIJA,"Cinepolis: Janak Cinema, New Delhi",95,2018-10-29 19:15:00,NORMAL,220.00,Available,11:05 PM,201810292305,night,2018-10-29 19:15:00,N
CIJA,"Cinepolis: Janak Cinema, New Delhi",95,2018-10-29 19:15:00,EXECUTIVE,240.00,Available,11:05 PM,201810292305,night,2018-10-29 19:15:00,N
CIJA,"Cinepolis: Janak Cinema, New Delhi",95,2018-10-29 19:15:00,PREMIUM,260.00,Available,11:05 PM,201810292305,night,2018-10-29 19:15:00,N
CIJA,"Cinepolis: Janak Cinema, New Delhi",94,2018-10-29 19:15:00,NORMAL,220.00,Available,11:35 PM,201810292335,night,2018-10-29 19:15:00,N
CIJA,"Cinepolis: Janak Cinema, New Delhi",94,2018-10-29 19:15:00,EXECUTIVE,240.00,Available,11:35 PM,201810292335,night,2018-10-29 19:15:00,N
CIJA,"Cinepolis: Janak Cinema, New Delhi",94,2018-10-29 19:15:00,PREMIUM,260.00,Available,11:35 PM,201810292335,night,2018-10-29 19:15:00,N
CIPS,Cinepolis: Saket,31,2018-10-29 19:15:00,NORMAL,200.00,Available,08:00 PM,201810292000,night,2018-10-29 19:15:00,N
CIPS,Cinepolis: Saket,31,2018-10-29 19:15:00,EXECUTIVE,240.00,Filling Fast,08:00 PM,201810292000,night,2018-10-29 19:15:00,N
CIPS,Cinepolis: Saket,31,2018-10-29 19:15:00,PREMIUM,280.00,Almost Full,08:00 PM,201810292000,night,2018-10-29 19:15:00,N
CIPS,Cinepolis: Saket,31,2018-10-29 19:15:00,VIP,500.00,Almost Full,08:00 PM,201810292000,night,2018-10-29 19:15:00,N
CIPS,Cinepolis: Saket,81,2018-10-29 19:15:00,NORMAL,200.00,Available,10:45 PM,201810292245,night,2018-10-29 19:15:00,N
CIPS,Cinepolis: Saket,81,2018-10-29 19:15:00,EXECUTIVE,240.00,Available,10:45 PM,201810292245,night,2018-10-29 19:15:00,N
CIPS,Cinepolis: Saket,81,2018-10-29 19:15:00,PREMIUM,280.00,Available,10:45 PM,201810292245,night,2018-10-29 19:15:00,N
CIPS,Cinepolis: Saket,81,2018-10-29 19:15:00,VIP,500.00,Almost Full,10:45 PM,201810292245,night,2018-10-29 19:15:00,N
CMWG,"Carnival: MovieWorld, Ghaziabad",92,2018-10-29 19:15:00,PLATINUM,90.00,Available,07:30 PM,201810291930,night,2018-10-29 19:15:00,N
CMWG,"Carnival: MovieWorld, Ghaziabad",92,2018-10-29 19:15:00,GOLD,50.00,Available,07:30 PM,201810291930,night,2018-10-29 19:15:00,N
CMWG,"Carnival: MovieWorld, Ghaziabad",92,2018-10-29 19:15:00,EUROPA CLASS,100.00,Available,07:30 PM,201810291930,night,2018-10-29 19:15:00,N
CMWG,"Carnival: MovieWorld, Ghaziabad",93,2018-10-29 19:15:00,PLATINUM,90.00,Available,10:00 PM,201810292200,night,2018-10-29 19:15:00,N
CMWG,"Carnival: MovieWorld, Ghaziabad",93,2018-10-29 19:15:00,GOLD,50.00,Available,10:00 PM,201810292200,night,2018-10-29 19:15:00,N
CMWG,"Carnival: MovieWorld, Ghaziabad",93,2018-10-29 19:15:00,EUROPA CLASS,100.00,Available,10:00 PM,201810292200,night,2018-10-29 19:15:00,N
CPGV,"Cinepolis: Grand Venice Mall, Greater Noida",86,2018-10-29 19:15:00,NORMAL,140.00,Available,08:15 PM,201810292015,night,2018-10-29 19:15:00,N
CPGV,"Cinepolis: Grand Venice Mall, Greater Noida",86,2018-10-29 19:15:00,EXECUTIVE,160.00,Available,08:15 PM,201810292015,night,2018-10-29 19:15:00,N
CPGV,"Cinepolis: Grand Venice Mall, Greater Noida",86,2018-10-29 19:15:00,PREMIUM,180.00,Available,08:15 PM,201810292015,night,2018-10-29 19:15:00,N
CPGV,"Cinepolis: Grand Venice Mall, Greater Noida",90,2018-10-29 19:15:00,NORMAL,140.00,Available,11:00 PM,201810292300,night,2018-10-29 19:15:00,N
CPGV,"Cinepolis: Grand Venice Mall, Greater Noida",90,2018-10-29 19:15:00,EXECUTIVE,160.00,Available,11:00 PM,201810292300,night,2018-10-29 19:15:00,N
CPGV,"Cinepolis: Grand Venice Mall, Greater Noida",90,2018-10-29 19:15:00,PREMIUM,180.00,Available,11:00 PM,201810292300,night,2018-10-29 19:15:00,N
CPUM,"Cinepolis: Unity One Mall Rohini, Delhi",44,2018-10-29 19:15:00,NORMAL,290.00,Available,08:45 PM,201810292045,night,2018-10-29 19:15:00,N
CPUM,"Cinepolis: Unity One Mall Rohini, Delhi",44,2018-10-29 19:15:00,EXECUTIVE,300.00,Filling Fast,08:45 PM,201810292045,night,2018-10-29 19:15:00,N
CPUM,"Cinepolis: Unity One Mall Rohini, Delhi",53,2018-10-29 19:15:00,NORMAL,290.00,Available,09:50 PM,201810292150,night,2018-10-29 19:15:00,N
CPUM,"Cinepolis: Unity One Mall Rohini, Delhi",53,2018-10-29 19:15:00,EXECUTIVE,300.00,Available,09:50 PM,201810292150,night,2018-10-29 19:15:00,N
CPUM,"Cinepolis: Unity One Mall Rohini, Delhi",53,2018-10-29 19:15:00,VIP,400.00,Sold Out,09:50 PM,201810292150,night,2018-10-29 19:15:00,N
CPUM,"Cinepolis: Unity One Mall Rohini, Delhi",88,2018-10-29 19:15:00,NORMAL,290.00,Available,11:30 PM,201810292330,night,2018-10-29 19:15:00,N
CPUM,"Cinepolis: Unity One Mall Rohini, Delhi",88,2018-10-29 19:15:00,EXECUTIVE,300.00,Available,11:30 PM,201810292330,night,2018-10-29 19:15:00,N
CXRG,"PVR: Pacific, Delhi",42,2018-10-29 19:15:00,CLASSIC.,320.00,Available,08:00 PM,201810292000,night,2018-10-29 19:15:00,N
CXRG,"PVR: Pacific, Delhi",42,2018-10-29 19:15:00,CLASSIC PLUS,320.00,Filling Fast,08:00 PM,201810292000,night,2018-10-29 19:15:00,N
CXRG,"PVR: Pacific, Delhi",42,2018-10-29 19:15:00,PRIME.,340.00,Almost Full,08:00 PM,201810292000,night,2018-10-29 19:15:00,N
CXRG,"PVR: Pacific, Delhi",42,2018-10-29 19:15:00,RECLINER,575.00,Almost Full,08:00 PM,201810292000,night,2018-10-29 19:15:00,N
CXRG,"PVR: Pacific, Delhi",45,2018-10-29 19:15:00,CLASSIC.,320.00,Available,09:30 PM,201810292130,night,2018-10-29 19:15:00,N
CXRG,"PVR: Pacific, Delhi",45,2018-10-29 19:15:00,CLASSIC PLUS,320.00,Available,09:30 PM,201810292130,night,2018-10-29 19:15:00,N
CXRG,"PVR: Pacific, Delhi",45,2018-10-29 19:15:00,PRIME.,340.00,Almost Full,09:30 PM,201810292130,night,2018-10-29 19:15:00,N
CXRG,"PVR: Pacific, Delhi",45,2018-10-29 19:15:00,RECLINER,575.00,Sold Out,09:30 PM,201810292130,night,2018-10-29 19:15:00,N
CXRG,"PVR: Pacific, Delhi",73,2018-10-29 19:15:00,CLASSIC.,320.00,Available,10:45 PM,201810292245,night,2018-10-29 19:15:00,N
CXRG,"PVR: Pacific, Delhi",73,2018-10-29 19:15:00,CLASSIC PLUS,320.00,Available,10:45 PM,201810292245,night,2018-10-29 19:15:00,N
CXRG,"PVR: Pacific, Delhi",73,2018-10-29 19:15:00,PRIME.,340.00,Available,10:45 PM,201810292245,night,2018-10-29 19:15:00,N
CXRG,"PVR: Pacific, Delhi",73,2018-10-29 19:15:00,RECLINER,575.00,Sold Out,10:45 PM,201810292245,night,2018-10-29 19:15:00,N
DRKC,M Cinemas: East of Kailash (Gold Class),91,2018-10-29 19:15:00,PLATINUM,800.00,Available,07:25 PM,201810291925,night,2018-10-29 19:15:00,N
DRKC,M Cinemas: East of Kailash (Gold Class),91,2018-10-29 19:15:00,GOLD,500.00,Available,07:25 PM,201810291925,night,2018-10-29 19:15:00,N
DRKC,M Cinemas: East of Kailash (Gold Class),96,2018-10-29 19:15:00,PLATINUM,800.00,Available,09:40 PM,201810292140,night,2018-10-29 19:15:00,N
DRKC,M Cinemas: East of Kailash (Gold Class),96,2018-10-29 19:15:00,GOLD,500.00,Available,09:40 PM,201810292140,night,2018-10-29 19:15:00,N
DTCC,"PVR: City Centre, Gurgaon",69,2018-10-29 19:15:00,CLASSIC.,200.00,Available,09:00 PM,201810292100,night,2018-10-29 19:15:00,N
DTCC,"PVR: City Centre, Gurgaon",69,2018-10-29 19:15:00,PRIME.,240.00,Filling Fast,09:00 PM,201810292100,night,2018-10-29 19:15:00,N
DTCC,"PVR: City Centre, Gurgaon",98,2018-10-29 19:15:00,CLASSIC.,200.00,Available,10:55 PM,201810292255,night,2018-10-29 19:15:00,N
DTCC,"PVR: City Centre, Gurgaon",98,2018-10-29 19:15:00,PRIME.,240.00,Available,10:55 PM,201810292255,night,2018-10-29 19:15:00,N
DTMM,"PVR: Mega Mall, Gurgaon",50,2018-10-29 19:15:00,CLASSIC.,210.00,Available,09:45 PM,201810292145,night,2018-10-29 19:15:00,N
DTMM,"PVR: Mega Mall, Gurgaon",50,2018-10-29 19:15:00,PRIME.,240.00,Almost Full,09:45 PM,201810292145,night,2018-10-29 19:15:00,N
